id locations airCompanies airline bct fn positions classify
5551 NGO AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5552 NGO AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5553 DCY AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5554 DCY AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5555 EVN AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5556 EVN AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5557 ANK AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5558 ANK AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5559 INC AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5560 INC AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5561 BPL AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5562 BPL AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5563 KAW AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5564 KAW AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5565 MEX AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5566 MEX AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5567 HLD AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5568 HLD AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5569 SAW AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5570 SAW AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5571 TCZ AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5572 TCZ AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5573 ANX AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5574 ANX AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5575 NZ AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5576 NZ AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5577 PLQ AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5578 PLQ AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5579 MFM AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5580 MFM AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5581 FYJ AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5582 FYJ AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5583 NYC AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5584 NYC AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5585 AOG AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5586 AOG AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5587 KBR AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5588 KBR AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5589 EWR AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5590 EWR AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5591 AOR AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5592 AOR AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5593 YNZ AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5594 YNZ AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5595 OKA AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5596 OKA AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5597 HMI AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5598 HMI AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5599 CSX AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5600 CSX AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5601 BAO AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5602 BAO AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5603 BAR AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5604 BAR AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5605 BAV AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5606 BAV AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5607 XMN AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5608 XMN AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5609 SCL AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5610 SCL AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5611 HND AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5612 HND AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5613 CQS_C AC PEK-LIS -1 JD460 -1 5b8cd85db0801876ef7ec63b
5614 CQS_C AC PEK-LIS -1 JD459 -1 5b8cd85db0801876ef7ec63b
5615 HGH AC PEK-LIS -1 JD460 -1 5b91fc8c4f3d78d1f73c4880
5616 HGH AC PEK-LIS -1 JD459 -1 5b91fc8c4f3d78d1f73c4880
5617 HGH MU PEK-LIS -1 JD460 -1 5b91fc8c4f3d78d1f73c4880
5618 HGH MU PEK-LIS -1 JD459 -1 5b91fc8c4f3d78d1f73c4880
5619 HGH HA PEK-LIS -1 JD460 -1 5b91fc8c4f3d78d1f73c4880
5620 HGH HA PEK-LIS -1 JD459 -1 5b91fc8c4f3d78d1f73c4880
5621 HGH JD PEK-LIS -1 JD460 -1 5b91fc8c4f3d78d1f73c4880
5622 HGH JD PEK-LIS -1 JD459 -1 5b91fc8c4f3d78d1f73c4880
5623 HGH OZ PEK-LIS -1 JD460 -1 5b91fc8c4f3d78d1f73c4880
5624 HGH OZ PEK-LIS -1 JD459 -1 5b91fc8c4f3d78d1f73c4880
5625 HGH GS PEK-LIS -1 JD460 -1 5b91fc8c4f3d78d1f73c4880
5626 HGH GS PEK-LIS -1 JD459 -1 5b91fc8c4f3d78d1f73c4880
5627 HKG AC PEK-LIS -1 JD460 -1 5bd41d054f3d78d1f73dda7c
5628 HKG AC PEK-LIS -1 JD459 -1 5bd41d054f3d78d1f73dda7c
5629 HKG MU PEK-LIS -1 JD460 -1 5bd41d054f3d78d1f73dda7c
5630 HKG MU PEK-LIS -1 JD459 -1 5bd41d054f3d78d1f73dda7c
5631 HKG HA PEK-LIS -1 JD460 -1 5bd41d054f3d78d1f73dda7c
5632 HKG HA PEK-LIS -1 JD459 -1 5bd41d054f3d78d1f73dda7c
5633 HKG JD PEK-LIS -1 JD460 -1 5bd41d054f3d78d1f73dda7c
5634 HKG JD PEK-LIS -1 JD459 -1 5bd41d054f3d78d1f73dda7c
5635 HKG OZ PEK-LIS -1 JD460 -1 5bd41d054f3d78d1f73dda7c
5636 HKG OZ PEK-LIS -1 JD459 -1 5bd41d054f3d78d1f73dda7c
5637 HKG GS PEK-LIS -1 JD460 -1 5bd41d054f3d78d1f73dda7c
5638 HKG GS PEK-LIS -1 JD459 -1 5bd41d054f3d78d1f73dda7c
5639 BJS AC PEK-LIS -1 JD460 -1 5b8673a84f3d78d1f73c3a08
5640 BJS AC PEK-LIS -1 JD459 -1 5b8673a84f3d78d1f73c3a08
5641 BJS MU PEK-LIS -1 JD460 -1 5b8673a84f3d78d1f73c3a08
5642 BJS MU PEK-LIS -1 JD459 -1 5b8673a84f3d78d1f73c3a08
5643 BJS HA PEK-LIS -1 JD460 -1 5b8673a84f3d78d1f73c3a08
5644 BJS HA PEK-LIS -1 JD459 -1 5b8673a84f3d78d1f73c3a08
5645 BJS JD PEK-LIS -1 JD460 -1 5b8673a84f3d78d1f73c3a08
5646 BJS JD PEK-LIS -1 JD459 -1 5b8673a84f3d78d1f73c3a08
5647 BJS OZ PEK-LIS -1 JD460 -1 5b8673a84f3d78d1f73c3a08
5648 BJS OZ PEK-LIS -1 JD459 -1 5b8673a84f3d78d1f73c3a08
5649 BJS GS PEK-LIS -1 JD460 -1 5b8673a84f3d78d1f73c3a08
5650 BJS GS PEK-LIS -1 JD459 -1 5b8673a84f3d78d1f73c3a08
5651 TAO AC PEK-LIS -1 JD460 -1 5b90939a4f3d78d1f73c45fd
5652 TAO AC PEK-LIS -1 JD459 -1 5b90939a4f3d78d1f73c45fd
5653 TAO MU PEK-LIS -1 JD460 -1 5b90939a4f3d78d1f73c45fd
5654 TAO MU PEK-LIS -1 JD459 -1 5b90939a4f3d78d1f73c45fd
5655 TAO HA PEK-LIS -1 JD460 -1 5b90939a4f3d78d1f73c45fd
5656 TAO HA PEK-LIS -1 JD459 -1 5b90939a4f3d78d1f73c45fd
5657 TAO JD PEK-LIS -1 JD460 -1 5b90939a4f3d78d1f73c45fd
5658 TAO JD PEK-LIS -1 JD459 -1 5b90939a4f3d78d1f73c45fd
5659 TAO OZ PEK-LIS -1 JD460 -1 5b90939a4f3d78d1f73c45fd
5660 TAO OZ PEK-LIS -1 JD459 -1 5b90939a4f3d78d1f73c45fd
5661 TAO GS PEK-LIS -1 JD460 -1 5b90939a4f3d78d1f73c45fd
5662 TAO GS PEK-LIS -1 JD459 -1 5b90939a4f3d78d1f73c45fd
5663 TSN GS PEK-LIS -1 JD460 -1 5b90a0b0b080187ce2be6aa5
5664 TSN GS PEK-LIS -1 JD459 -1 5b90a0b0b080187ce2be6aa5
5665 IST AC PEK-LIS -1 JD460 -1 5bd6aaf14f3d78d1f73de789
5666 IST AC PEK-LIS -1 JD459 -1 5bd6aaf14f3d78d1f73de789
5667 IST MU PEK-LIS -1 JD460 -1 5bd6aaf14f3d78d1f73de789
5668 IST MU PEK-LIS -1 JD459 -1 5bd6aaf14f3d78d1f73de789
5669 IST HA PEK-LIS -1 JD460 -1 5bd6aaf14f3d78d1f73de789
5670 IST HA PEK-LIS -1 JD459 -1 5bd6aaf14f3d78d1f73de789
5671 IST JD PEK-LIS -1 JD460 -1 5bd6aaf14f3d78d1f73de789
5672 IST JD PEK-LIS -1 JD459 -1 5bd6aaf14f3d78d1f73de789
5673 IST OZ PEK-LIS -1 JD460 -1 5bd6aaf14f3d78d1f73de789
5674 IST OZ PEK-LIS -1 JD459 -1 5bd6aaf14f3d78d1f73de789
5675 IST GS PEK-LIS -1 JD460 -1 5bd6aaf14f3d78d1f73de789
5676 IST GS PEK-LIS -1 JD459 -1 5bd6aaf14f3d78d1f73de789
5677 CKG AC PEK-LIS -1 JD460 -1 5bdebcb64f3d78d1f740c04e
5678 CKG AC PEK-LIS -1 JD459 -1 5bdebcb64f3d78d1f740c04e
5679 CKG MU PEK-LIS -1 JD460 -1 5bdebcb64f3d78d1f740c04e
5680 CKG MU PEK-LIS -1 JD459 -1 5bdebcb64f3d78d1f740c04e
5681 CKG HA PEK-LIS -1 JD460 -1 5bdebcb64f3d78d1f740c04e
5682 CKG HA PEK-LIS -1 JD459 -1 5bdebcb64f3d78d1f740c04e
5683 CKG JD PEK-LIS -1 JD460 -1 5bdebcb64f3d78d1f740c04e
5684 CKG JD PEK-LIS -1 JD459 -1 5bdebcb64f3d78d1f740c04e
5685 CKG OZ PEK-LIS -1 JD460 -1 5bdebcb64f3d78d1f740c04e
5686 CKG OZ PEK-LIS -1 JD459 -1 5bdebcb64f3d78d1f740c04e
5687 CKG GS PEK-LIS -1 JD460 -1 5bdebcb64f3d78d1f740c04e
5688 CKG GS PEK-LIS -1 JD459 -1 5bdebcb64f3d78d1f740c04e
5689 JP AC PEK-LIS -1 JD460 -1 5bd6eaaab0801871bd95a6e7
5690 JP AC PEK-LIS -1 JD459 -1 5bd6eaaab0801871bd95a6e7
5691 JP MU PEK-LIS -1 JD460 -1 5bd6eaaab0801871bd95a6e7
5692 JP MU PEK-LIS -1 JD459 -1 5bd6eaaab0801871bd95a6e7
5693 JP HA PEK-LIS -1 JD460 -1 5bd6eaaab0801871bd95a6e7
5694 JP HA PEK-LIS -1 JD459 -1 5bd6eaaab0801871bd95a6e7
5695 JP JD PEK-LIS -1 JD460 -1 5bd6eaaab0801871bd95a6e7
5696 JP JD PEK-LIS -1 JD459 -1 5bd6eaaab0801871bd95a6e7
5697 JP OZ PEK-LIS -1 JD460 -1 5bd6eaaab0801871bd95a6e7
5698 JP OZ PEK-LIS -1 JD459 -1 5bd6eaaab0801871bd95a6e7
5699 JP GS PEK-LIS -1 JD460 -1 5bd6eaaab0801871bd95a6e7
5700 JP GS PEK-LIS -1 JD459 -1 5bd6eaaab0801871bd95a6e7
5701 BKK AC PEK-LIS -1 JD460 -1 5bbd72154f3d78d1f73d6667
5702 BKK AC PEK-LIS -1 JD459 -1 5bbd72154f3d78d1f73d6667
5703 BKK MU PEK-LIS -1 JD460 -1 5bbd72154f3d78d1f73d6667
5704 BKK MU PEK-LIS -1 JD459 -1 5bbd72154f3d78d1f73d6667
5705 BKK HA PEK-LIS -1 JD460 -1 5bbd72154f3d78d1f73d6667
5706 BKK HA PEK-LIS -1 JD459 -1 5bbd72154f3d78d1f73d6667
5707 BKK JD PEK-LIS -1 JD460 -1 5bbd72154f3d78d1f73d6667
5708 BKK JD PEK-LIS -1 JD459 -1 5bbd72154f3d78d1f73d6667
5709 BKK OZ PEK-LIS -1 JD460 -1 5bbd72154f3d78d1f73d6667
5710 BKK OZ PEK-LIS -1 JD459 -1 5bbd72154f3d78d1f73d6667
5711 BKK GS PEK-LIS -1 JD460 -1 5bbd72154f3d78d1f73d6667
5712 BKK GS PEK-LIS -1 JD459 -1 5bbd72154f3d78d1f73d6667
5713 CAN AC PEK-LIS -1 JD460 -1 5bd9857538b7e621ec705b2f
5714 CAN AC PEK-LIS -1 JD459 -1 5bd9857538b7e621ec705b2f
5715 CAN MU PEK-LIS -1 JD460 -1 5bd9857538b7e621ec705b2f
5716 CAN MU PEK-LIS -1 JD459 -1 5bd9857538b7e621ec705b2f
5717 CAN HA PEK-LIS -1 JD460 -1 5bd9857538b7e621ec705b2f
5718 CAN HA PEK-LIS -1 JD459 -1 5bd9857538b7e621ec705b2f
5719 CAN JD PEK-LIS -1 JD460 -1 5bd9857538b7e621ec705b2f
5720 CAN JD PEK-LIS -1 JD459 -1 5bd9857538b7e621ec705b2f
5721 CAN OZ PEK-LIS -1 JD460 -1 5bd9857538b7e621ec705b2f
5722 CAN OZ PEK-LIS -1 JD459 -1 5bd9857538b7e621ec705b2f
5723 CAN GS PEK-LIS -1 JD460 -1 5bd9857538b7e621ec705b2f
5724 CAN GS PEK-LIS -1 JD459 -1 5bd9857538b7e621ec705b2f
5725 HAN AC PEK-LIS -1 JD460 -1 5bd194cf4f3d78d1f73dce3c
5726 HAN AC PEK-LIS -1 JD459 -1 5bd194cf4f3d78d1f73dce3c
5727 HAN MU PEK-LIS -1 JD460 -1 5bd194cf4f3d78d1f73dce3c
5728 HAN MU PEK-LIS -1 JD459 -1 5bd194cf4f3d78d1f73dce3c
5729 HAN HA PEK-LIS -1 JD460 -1 5bd194cf4f3d78d1f73dce3c
5730 HAN HA PEK-LIS -1 JD459 -1 5bd194cf4f3d78d1f73dce3c
5731 HAN JD PEK-LIS -1 JD460 -1 5bd194cf4f3d78d1f73dce3c
5732 HAN JD PEK-LIS -1 JD459 -1 5bd194cf4f3d78d1f73dce3c
5733 HAN OZ PEK-LIS -1 JD460 -1 5bd194cf4f3d78d1f73dce3c
5734 HAN OZ PEK-LIS -1 JD459 -1 5bd194cf4f3d78d1f73dce3c
5735 HAN GS PEK-LIS -1 JD460 -1 5bd194cf4f3d78d1f73dce3c
5736 HAN GS PEK-LIS -1 JD459 -1 5bd194cf4f3d78d1f73dce3c
5737 NYC AC PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5738 NYC AC PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5739 NYC MU PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5740 NYC MU PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5741 NYC HA PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5742 NYC HA PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5743 NYC JD PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5744 NYC JD PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5745 NYC OZ PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5746 NYC OZ PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5747 NYC GS PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5748 NYC GS PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5749 EWR AC PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5750 EWR AC PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5751 EWR MU PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5752 EWR MU PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5753 EWR HA PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5754 EWR HA PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5755 EWR JD PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5756 EWR JD PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5757 EWR OZ PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5758 EWR OZ PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5759 EWR GS PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5760 EWR GS PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5761 LGA AC PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5762 LGA AC PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5763 LGA MU PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5764 LGA MU PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5765 LGA HA PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5766 LGA HA PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5767 LGA JD PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5768 LGA JD PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5769 LGA OZ PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5770 LGA OZ PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5771 LGA GS PEK-LIS -1 JD460 -1 5be3b32338b7e628bf7e654b
5772 LGA GS PEK-LIS -1 JD459 -1 5be3b32338b7e628bf7e654b
5773 KJI AC PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c01
5774 KJI AC PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c01
5775 KJI MU PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c01
5776 KJI MU PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c01
5777 KJI HA PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c01
5778 KJI HA PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c01
5779 KJI JD PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c01
5780 KJI JD PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c01
5781 KJI OZ PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c01
5782 KJI OZ PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c01
5783 KJI GS PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c01
5784 KJI GS PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c01
5785 YXC AC PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c02
5786 YXC AC PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c02
5787 YXC MU PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c02
5788 YXC MU PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c02
5789 YXC HA PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c02
5790 YXC HA PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c02
5791 YXC JD PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c02
5792 YXC JD PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c02
5793 YXC OZ PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c02
5794 YXC OZ PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c02
5795 YXC GS PEK-LIS -1 JD460 -1 5bc18e594f3d78d1f73d7c02
5796 YXC GS PEK-LIS -1 JD459 -1 5bc18e594f3d78d1f73d7c02
5797 GCN AC PEK-LIS -1 JD460 -1 5bc40aae4f3d78d1f73d8953
5798 GCN AC PEK-LIS -1 JD459 -1 5bc40aae4f3d78d1f73d8953
5799 GCN MU PEK-LIS -1 JD460 -1 5bc40aae4f3d78d1f73d8953
5800 GCN MU PEK-LIS -1 JD459 -1 5bc40aae4f3d78d1f73d8953
5801 GCN HA PEK-LIS -1 JD460 -1 5bc40aae4f3d78d1f73d8953
5802 GCN HA PEK-LIS -1 JD459 -1 5bc40aae4f3d78d1f73d8953
5803 GCN JD PEK-LIS -1 JD460 -1 5bc40aae4f3d78d1f73d8953
5804 GCN JD PEK-LIS -1 JD459 -1 5bc40aae4f3d78d1f73d8953
5805 GCN OZ PEK-LIS -1 JD460 -1 5bc40aae4f3d78d1f73d8953
5806 GCN OZ PEK-LIS -1 JD459 -1 5bc40aae4f3d78d1f73d8953
5807 GCN GS PEK-LIS -1 JD460 -1 5bc40aae4f3d78d1f73d8953
5808 GCN GS PEK-LIS -1 JD459 -1 5bc40aae4f3d78d1f73d8953
5809 URC AC PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5810 URC AC PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5811 URC MU PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5812 URC MU PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5813 URC HA PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5814 URC HA PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5815 URC JD PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5816 URC JD PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5817 URC OZ PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5818 URC OZ PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5819 URC GS PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5820 URC GS PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5821 AAT AC PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5822 AAT AC PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5823 AAT MU PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5824 AAT MU PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5825 AAT HA PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5826 AAT HA PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5827 AAT JD PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5828 AAT JD PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5829 AAT OZ PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5830 AAT OZ PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5831 AAT GS PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5832 AAT GS PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5833 AKU AC PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5834 AKU AC PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5835 AKU MU PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5836 AKU MU PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5837 AKU HA PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5838 AKU HA PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5839 AKU JD PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5840 AKU JD PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5841 AKU OZ PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5842 AKU OZ PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5843 AKU GS PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5844 AKU GS PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5845 BPL AC PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5846 BPL AC PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5847 BPL MU PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5848 BPL MU PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5849 BPL HA PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5850 BPL HA PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5851 BPL JD PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5852 BPL JD PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5853 BPL OZ PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5854 BPL OZ PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5855 BPL GS PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5856 BPL GS PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5857 HMI AC PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5858 HMI AC PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5859 HMI MU PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5860 HMI MU PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5861 HMI HA PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5862 HMI HA PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5863 HMI JD PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5864 HMI JD PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5865 HMI OZ PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5866 HMI OZ PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5867 HMI GS PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5868 HMI GS PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
5869 HTN AC PEK-LIS -1 JD460 -1 5b83c3c44f3d78d1f73c369d
5870 HTN AC PEK-LIS -1 JD459 -1 5b83c3c44f3d78d1f73c369d
